,days_past_due,principal_balance,principal_paid
13713,60,4719.88,5280.12
13714,29,8565.88,21934.12
13715,60,14646.79,6278.21
13716,0,0.0,14200.0
13717,0,0.0,24000.0
13718,60,9656.41,343.59
13719,0,0.0,5000.0
13720,0,0.0,12000.0
13721,0,0.0,12250.0
13722,60,24766.86,233.14
13723,0,0.0,7500.0
13724,29,6353.88,3646.12
13725,60,12305.45,3694.55
13726,0,0.0,4000.0
13727,60,36229.06,3770.94
13728,60,14680.07,319.93
13729,60,6150.21,999.79
13730,0,0.0,18550.0
13731,29,1019.83,5480.17
13732,0,0.0,10000.0
13733,0,0.0,8000.0
13734,29,23388.39,11611.61
13735,0,0.0,6000.0
13736,912,0.0,3507.22
13737,0,0.0,5800.0
13738,0,0.0,15000.0
13739,60,12800.0,0.0
13740,29,9664.03,4835.97
13741,60,18500.0,0.0
13742,0,0.0,11900.0
13743,0,0.0,10000.0
13744,0,0.0,15000.0
13745,60,1545.99,13404.01
13746,0,0.0,15000.0
13747,60,3362.04,837.96
13748,0,0.0,16800.0
13749,0,0.0,19200.0
13750,29,20709.87,4290.13
13751,0,0.0,12000.0
13752,0,0.0,8000.0
13753,60,23707.15,292.85
13754,60,2800.56,4599.44
13755,60,2791.77,2208.23
13756,2098,0.0,1602.86
13757,210,0.0,9132.69
13758,60,13652.57,347.43
13759,60,8703.12,3296.88
13760,60,19858.4,7641.6
13761,29,4031.24,968.76
13762,698,0.0,1119.32
13763,575,0.0,1699.15
13764,0,0.0,11000.0
13765,90,1302.21,697.79
13766,60,29411.85,588.15
13767,29,11374.68,4625.32
13768,0,0.0,16000.0
13769,0,0.0,13000.0
13770,0,0.0,20000.0
13771,0,0.0,11000.0
13772,29,9636.78,12363.22
13773,60,28660.2,6339.8
13774,29,4074.19,925.81
13775,0,0.0,25000.0
13776,0,0.0,17000.0
13777,0,0.0,1400.0
13778,60,3690.23,3509.77
13779,0,0.0,10000.0
13780,60,2556.47,2443.53
13781,302,0.0,6874.73
13782,851,0.0,2607.94
13783,60,595.02,1404.98
13784,0,0.0,2000.0
13785,60,4492.65,8107.35
13786,29,3640.99,1359.01
13787,698,0.0,1785.17
13788,60,14503.17,5496.83
13789,0,0.0,8000.0
13790,29,3111.12,12888.88
13791,60,6985.53,3014.47
13792,60,1198.2,1801.8
13793,60,3749.4,1250.6
13794,121,12664.85,7135.15
13795,29,8229.96,19770.04
13796,0,0.0,24000.0
13797,0,0.0,10000.0
13798,29,769.96,24230.04
13799,60,5065.63,18934.37
13800,0,0.0,35000.0
13801,60,38473.08,1526.92
13802,29,5008.72,4991.28
13803,1186,0.0,1629.64
13804,60,3551.12,6448.88
13805,60,25700.0,0.0
13806,0,0.0,7200.0
13807,60,1999.29,31000.71
13808,0,0.0,18000.0
13809,0,0.0,2400.0
13810,0,0.0,7200.0
13811,29,3280.91,7519.09
13812,60,8833.79,1166.21
13813,0,0.0,5000.0
13814,0,0.0,5850.0
13815,29,2001.59,13998.41
13816,0,0.0,7000.0
13817,0,0.0,20000.0
13818,0,0.0,8000.0
13819,60,1523.57,3151.43
13820,60,13948.44,2051.56
13821,60,16000.0,0.0
13822,0,0.0,8000.0
13823,0,0.0,6500.0
13824,0,0.0,19750.0
13825,29,13445.03,13554.97
13826,0,0.0,8000.0
13827,29,11208.6,3191.4
13828,0,0.0,35000.0
13829,60,7019.16,980.84
13830,60,4212.9,4187.1
13831,1763,0.0,4023.92
13832,60,613.46,386.54
13833,0,0.0,9875.0
13834,29,490.02,4509.98
13835,0,0.0,6500.0
13836,60,12970.62,7029.38
13837,60,12598.19,7401.81
13838,60,3046.06,1153.94
13839,0,0.0,12375.0
13840,0,0.0,20000.0
13841,60,9183.96,6816.04
13842,60,19712.16,4287.84
13843,0,0.0,20000.0
13844,0,0.0,35000.0
13845,0,0.0,8000.0
13846,60,9574.2,10425.8
13847,0,0.0,7200.0
13848,29,7456.18,2543.82
13849,0,0.0,10000.0
13850,60,6984.9,1515.1
13851,60,1446.33,2753.67
13852,0,0.0,35000.0
13853,0,0.0,15000.0
13854,60,4035.46,1964.54
13855,728,0.0,788.96
13856,0,0.0,10000.0
13857,0,0.0,10000.0
13858,0,0.0,10000.0
13859,29,1325.78,17774.22
13860,60,22446.56,11153.44
13861,60,1847.66,3152.34
13862,0,0.0,10000.0
13863,0,0.0,15000.0
13864,60,1698.83,3751.17
13865,60,1569.57,4430.43
13866,0,0.0,8900.0
13867,241,0.0,4249.4
13868,29,5426.7,4573.3
13869,0,0.0,17000.0
13870,0,0.0,10000.0
13871,60,3563.56,2436.44
13872,60,2770.5,15229.5
13873,60,6275.99,724.01
13874,0,0.0,30000.0
13875,820,0.0,3127.26
13876,60,3057.56,4942.44
13877,790,0.0,552.36
13878,0,0.0,5450.0
13879,60,16696.56,1303.44
13880,60,13407.19,21592.81
13881,60,20000.0,0.0
13882,0,0.0,15000.0
13883,0,0.0,28000.0
13884,29,7551.63,2048.37
13885,121,0.0,13007.53
13886,0,0.0,20000.0
13887,0,0.0,25000.0
13888,790,0.0,1481.27
13889,60,14011.52,4913.48
13890,60,635.94,9864.06
13891,0,0.0,11625.0
13892,0,0.0,15000.0
13893,60,1482.15,1117.85
13894,0,0.0,14400.0
13895,0,0.0,24000.0
13896,0,0.0,8200.0
13897,0,0.0,17275.0
13898,29,17974.13,12025.87
13899,0,0.0,25000.0
13900,60,7021.33,2978.67
13901,0,0.0,5000.0
13902,60,6018.15,5981.85
13903,60,31652.9,347.1
13904,60,7147.37,2452.63
13905,29,37100.59,2899.41
13906,516,0.0,3756.27
13907,60,4234.15,2265.85
13908,637,0.0,566.93
13909,60,7872.78,12127.22
13910,0,0.0,24000.0
13911,0,0.0,7925.0
13912,29,19051.38,948.62
13913,0,0.0,9000.0
13914,0,0.0,8000.0
13915,272,0.0,12467.66
13916,1125,0.0,4889.71
13917,0,0.0,11950.0
13918,0,0.0,21000.0
13919,0,0.0,26500.0
13920,60,8202.48,2797.52
13921,90,23938.7,1061.3
13922,60,12324.33,17075.67
13923,29,3876.59,7123.41
13924,29,15992.62,1007.38
13925,0,0.0,5000.0
13926,0,0.0,20000.0
13927,0,0.0,16700.0
13928,0,0.0,25000.0
13929,60,14377.93,9622.07
13930,2189,0.0,3318.36
13931,0,0.0,17000.0
13932,60,2490.56,17509.44
13933,60,14844.54,20155.46
13934,60,35239.41,4760.59
13935,60,1990.48,1009.52
13936,1033,0.0,4072.96
13937,0,0.0,8400.0
13938,0,0.0,8875.0
13939,0,0.0,4800.0
13940,0,0.0,11775.0
13941,60,8737.46,1262.54
13942,0,0.0,20000.0
13943,0,0.0,30000.0
13944,60,19520.73,479.27
13945,60,25007.51,992.49
13946,60,12153.85,3846.15
13947,0,0.0,9800.0
13948,60,329.96,4670.04
13949,0,0.0,15000.0
13950,759,0.0,878.07
13951,60,19557.8,442.2
13952,272,0.0,919.77
13953,60,3661.72,6338.28
13954,333,0.0,523.37
13955,29,28662.56,1337.44
13956,0,0.0,8400.0
13957,29,8210.32,3789.68
13958,486,0.0,683.14
13959,60,7356.31,4643.69
13960,60,7306.85,2618.15
13961,0,0.0,3500.0
13962,0,0.0,8000.0
13963,60,17978.87,17021.13
13964,60,2683.82,1316.18
13965,0,0.0,20000.0
13966,0,0.0,20000.0
13967,0,0.0,35000.0
13968,0,0.0,27900.0
13969,29,5583.54,4416.46
13970,0,0.0,24000.0
13971,0,0.0,14400.0
13972,60,13702.05,4172.95
13973,29,2873.68,226.32
13974,0,0.0,15000.0
13975,29,13320.91,2679.09
13976,60,9321.1,3478.9
13977,60,10223.57,226.43
13978,29,21508.55,3491.45
13979,0,0.0,12000.0
13980,0,0.0,34000.0
13981,29,14720.02,1279.98
13982,60,11724.58,1250.42
13983,60,20628.13,9371.87
13984,60,8089.43,3910.57
13985,60,22071.51,1928.49
13986,0,0.0,8000.0
13987,60,7928.29,2071.71
13988,29,6124.61,875.39
13989,60,9991.64,5008.36
13990,0,0.0,24000.0
13991,60,8813.83,186.17
13992,29,14443.16,556.84
13993,0,0.0,14000.0
13994,60,9727.71,25272.29
13995,60,6833.24,28166.76
13996,29,5241.46,3833.54
13997,0,0.0,10000.0
13998,29,11352.87,1447.13
13999,29,386.78,11613.22
14000,0,0.0,7000.0
14001,0,0.0,26925.0
14002,0,0.0,18000.0
14003,0,0.0,19900.0
14004,29,18353.29,4146.71
14005,0,0.0,24000.0
14006,0,0.0,5000.0
14007,0,0.0,11200.0
14008,0,0.0,35000.0
14009,0,0.0,13600.0
14010,0,0.0,35000.0
14011,0,0.0,28975.0
14012,29,9421.91,578.09
14013,0,0.0,16400.0
14014,60,14378.68,10621.32
14015,0,0.0,10000.0
14016,0,0.0,17000.0
14017,0,0.0,24500.0
14018,29,15047.57,3852.43
14019,0,0.0,12000.0
14020,60,8441.92,1558.08
14021,0,0.0,10400.0
14022,60,23937.02,6062.98
14023,29,9513.88,2486.12
14024,60,12748.93,4051.07
14025,0,0.0,2000.0
14026,1003,0.0,6227.14
14027,60,551.83,448.17
14028,60,29269.19,3730.81
14029,0,0.0,7200.0
14030,0,0.0,7000.0
14031,0,0.0,30000.0
14032,60,9762.69,237.31
14033,60,25000.16,999.84
14034,60,3468.82,5531.18
14035,0,0.0,2525.0
14036,60,12508.63,10541.37
14037,60,3129.94,870.06
14038,0,0.0,15000.0
14039,0,0.0,6000.0
14040,29,8933.81,7066.19
14041,0,0.0,2825.0
14042,60,8948.09,3051.91
14043,60,26113.43,3886.57
14044,0,0.0,3600.0
14045,0,0.0,9600.0
14046,0,0.0,30000.0
14047,0,0.0,15000.0
14048,29,2552.28,2247.72
14049,60,1004.55,995.45
14050,0,0.0,14000.0
14051,575,0.0,2139.84
14052,0,0.0,25000.0
14053,60,26343.58,8656.42
14054,60,12255.82,7744.18
14055,29,15869.74,8130.26
14056,29,1848.23,151.77
14057,60,28299.57,7200.43
14058,0,0.0,24000.0
14059,0,0.0,24000.0
14060,0,0.0,9000.0
14061,60,15197.68,12802.32
14062,0,0.0,3275.0
14063,1306,0.0,922.81
14064,0,0.0,5000.0
14065,575,0.0,1950.43
14066,60,2060.92,8339.08
14067,0,0.0,19500.0
14068,0,0.0,5000.0
14069,0,0.0,6000.0
14070,0,0.0,21450.0
14071,1306,0.0,3151.76
14072,0,0.0,8400.0
14073,60,16996.75,13003.25
14074,0,0.0,5500.0
14075,60,7680.15,2819.85
14076,60,782.92,1967.08
14077,0,0.0,10400.0
14078,60,24002.95,997.05
14079,29,9331.69,2668.31
14080,60,34090.38,909.62
14081,29,10974.93,1025.07
14082,0,0.0,35000.0
14083,60,19618.86,1381.14
14084,151,14230.88,1569.12
14085,60,13534.5,1465.5
14086,60,7082.17,12667.83
14087,363,0.0,5810.09
14088,0,0.0,1500.0
14089,698,0.0,1641.52
14090,0,0.0,3475.0
14091,60,8175.68,5824.32
14092,0,0.0,7500.0
14093,1278,0.0,4034.92
14094,60,1939.93,34935.07
14095,0,0.0,10625.0
14096,0,0.0,11200.0
14097,29,2622.03,1377.97
14098,60,8386.17,2813.83
14099,0,0.0,25475.0
14100,29,8556.94,25568.06
14101,60,16762.58,1237.42
14102,0,0.0,15000.0
14103,60,6592.25,2607.75
14104,29,12703.79,10496.21
14105,0,0.0,24575.0
14106,0,0.0,30000.0
14107,60,24045.67,954.33
14108,60,5177.85,19822.15
14109,60,4719.72,1280.28
14110,0,0.0,12000.0
14111,0,0.0,24000.0
14112,363,0.0,8235.46
14113,60,6571.06,4428.94
14114,29,14288.52,711.48
14115,29,37903.61,2096.39
14116,60,2457.07,967.93
14117,0,0.0,10000.0
14118,0,0.0,24000.0
14119,29,4687.85,1312.15
14120,0,0.0,10400.0
14121,60,5302.31,14697.69
14122,0,0.0,30000.0
14123,0,0.0,19200.0
14124,0,0.0,22500.0
14125,363,0.0,572.03
14126,60,11716.26,8283.74
14127,60,20488.33,4511.67
14128,1156,0.0,8008.0
14129,0,0.0,25000.0
14130,1794,0.0,1789.34
14131,29,8265.76,6134.24
14132,29,6668.76,8281.24
14133,60,1471.24,3528.76
14134,60,10219.92,6780.08
14135,0,0.0,19600.0
14136,29,1953.66,46.34
14137,0,0.0,6600.0
14138,60,17286.51,713.49
14139,302,0.0,433.96
14140,0,0.0,18000.0
14141,425,0.0,198.25
14142,0,0.0,18000.0
14143,29,23154.77,2595.23
14144,29,5501.25,4498.75
14145,29,2274.85,325.15
14146,60,8071.19,1928.81
14147,0,0.0,35000.0
14148,29,4736.82,10663.18
14149,29,3058.61,441.39
14150,60,6551.96,5448.04
14151,0,0.0,10000.0
14152,121,2286.49,9113.51
14153,0,0.0,21000.0
14154,60,7331.37,22668.63
14155,29,10857.71,9142.29
14156,394,0.0,1738.35
14157,0,0.0,6000.0
14158,60,7783.78,2216.22
14159,1156,0.0,0.0
14160,60,39511.92,488.08
14161,60,10627.8,1372.2
14162,0,0.0,3500.0
14163,0,0.0,7000.0
14164,516,0.0,2107.22
14165,0,0.0,10000.0
14166,60,1957.29,1842.71
14167,29,14616.15,983.85
14168,60,12961.97,1038.03
14169,60,3616.54,583.46
14170,60,4857.28,10642.72
14171,0,0.0,5000.0
14172,0,0.0,3000.0
14173,29,7149.17,4850.83
14174,90,24142.41,2807.59
14175,1247,0.0,3671.77
14176,60,4442.04,5557.96
14177,60,2500.0,0.0
14178,0,0.0,15000.0
14179,0,0.0,10075.0
14180,60,36583.16,3416.84
14181,425,0.0,3580.94
14182,29,2752.08,7047.92
14183,0,0.0,15000.0
14184,60,9393.33,2606.67
14185,0,0.0,24000.0
14186,912,0.0,1613.06
14187,728,0.0,9903.82
14188,0,0.0,12000.0
14189,1186,0.0,986.85
14190,0,0.0,9000.0
14191,333,0.0,6229.08
14192,1551,0.0,305.21
14193,0,0.0,12500.0
14194,0,0.0,1000.0
14195,0,0.0,12000.0
14196,1521,0.0,1074.31
14197,29,11805.02,3194.98
14198,60,19877.21,4122.79
14199,0,0.0,10000.0
14200,0,0.0,6000.0
14201,0,0.0,22325.0
14202,60,23972.79,1027.21
14203,0,0.0,2850.0
14204,0,0.0,5000.0
14205,60,6322.93,1677.07
14206,29,9044.47,15955.53
14207,0,0.0,16000.0
14208,60,4762.84,237.16
14209,29,6073.63,9926.37
14210,0,0.0,4500.0
14211,60,13143.7,1856.3
14212,0,0.0,5000.0
14213,60,1037.08,312.92
14214,60,5470.66,14204.34
14215,0,0.0,20000.0
14216,60,5087.14,1912.86
14217,60,489.9,14510.1
14218,29,5861.25,3138.75
14219,0,0.0,15000.0
14220,60,15303.95,2146.05
14221,0,0.0,7500.0
14222,0,0.0,15000.0
14223,29,21903.15,18096.85
14224,0,0.0,30025.0
14225,60,484.58,7515.42
14226,0,0.0,8000.0
14227,0,0.0,35000.0
14228,60,4742.96,2257.04
14229,60,1648.58,8301.42
14230,0,0.0,15000.0
14231,0,0.0,14400.0
14232,0,0.0,5375.0
14233,0,0.0,3700.0
14234,29,24080.85,15919.15
14235,29,12222.66,2127.34
14236,60,2416.34,2583.66
14237,60,27171.39,2828.61
14238,29,25910.76,9089.24
14239,0,0.0,26400.0
14240,60,7465.22,8534.78
14241,0,0.0,9450.0
14242,60,23725.47,274.53
14243,60,9888.6,111.4
14244,60,8325.18,1674.82
14245,60,18766.56,2783.44
14246,60,881.73,8718.27
14247,0,0.0,32400.0
14248,29,17437.78,7562.22
14249,60,2268.13,1431.87
14250,1125,0.0,7654.07
14251,0,0.0,22250.0
14252,60,15258.83,9741.17
14253,29,4743.17,1056.83
14254,29,1058.66,1941.34
14255,29,4088.12,23111.88
14256,29,2594.88,405.12
14257,60,18642.0,6358.0
14258,0,0.0,6000.0
14259,60,7243.23,2756.77
14260,60,7096.13,9403.87
14261,60,16882.39,9167.61
14262,0,0.0,2000.0
14263,29,9925.7,10074.3
14264,0,0.0,8000.0
14265,1429,0.0,290.56
14266,0,0.0,17625.0
14267,60,3472.0,928.0
14268,60,4082.38,5917.62
14269,0,0.0,2400.0
14270,0,0.0,35000.0
14271,0,0.0,3200.0
14272,0,0.0,5400.0
14273,0,0.0,10000.0
14274,60,1510.58,3489.42
14275,0,0.0,35000.0
14276,60,2515.36,584.64
14277,0,0.0,7000.0
14278,60,18906.77,3493.23
14279,0,0.0,8000.0
14280,60,33472.63,777.37
14281,363,0.0,3951.11
14282,29,2580.59,5419.41
14283,0,0.0,14400.0
14284,60,7606.96,1393.04
14285,29,12419.49,3580.51
14286,698,0.0,6987.95
14287,29,7016.89,6183.11
14288,60,2931.36,11718.64
14289,0,0.0,20000.0
14290,60,10752.49,247.51
14291,29,15655.11,3344.89
14292,60,15435.21,564.79
14293,0,0.0,10000.0
14294,0,0.0,31500.0
14295,0,0.0,3600.0
14296,29,12165.43,2834.57
14297,60,20522.91,9477.09
14298,0,0.0,21500.0
14299,29,26050.09,3949.91
14300,60,14877.89,5122.11
14301,29,6203.77,296.23
14302,60,9510.52,489.48
14303,60,11688.12,311.88
14304,60,3077.49,21922.51
14305,0,0.0,7475.0
14306,60,3403.3,24596.7
14307,1094,0.0,849.72
14308,60,7757.92,2242.08
14309,0,0.0,17400.0
14310,1125,0.0,1710.61
14311,29,11144.38,2855.62
14312,0,0.0,12000.0
14313,60,28730.09,1269.91
14314,0,0.0,1600.0
14315,60,20640.05,1134.95
14316,0,0.0,10000.0
14317,0,0.0,6275.0
14318,29,4656.28,343.72
14319,29,20299.4,2700.6
14320,0,0.0,18000.0
14321,60,8855.99,3144.01
14322,60,8482.14,1517.86
14323,29,15646.53,353.47
14324,60,7388.68,1611.32
14325,60,1947.78,2052.22
14326,0,0.0,19075.0
14327,1125,0.0,3213.79
14328,60,12417.21,1582.79
14329,151,8505.9,9494.1
14330,121,0.0,7415.52
14331,60,2937.94,62.06
14332,60,10989.08,5010.92
14333,272,0.0,6539.68
14334,60,7038.63,8361.37
14335,881,0.0,5430.8
14336,60,6988.09,511.91
14337,60,15086.11,2913.89
14338,60,1389.04,4210.96
14339,60,14846.09,7153.91
14340,60,1840.23,13159.77
14341,0,0.0,20000.0
14342,606,0.0,5443.42
14343,29,13278.83,1721.17
14344,0,0.0,7000.0
14345,60,9502.12,10097.88
14346,0,0.0,8000.0
14347,0,0.0,20000.0
14348,0,0.0,8000.0
14349,0,0.0,18000.0
14350,0,0.0,10000.0
14351,0,0.0,25000.0
14352,547,0.0,3601.74
14353,0,0.0,6400.0
14354,0,0.0,10000.0
14355,60,9369.88,630.12
14356,0,0.0,9000.0
14357,29,2690.43,1209.57
14358,60,9270.14,729.86
14359,0,0.0,15000.0
14360,0,0.0,12000.0
14361,60,12000.0,0.0
14362,0,0.0,9075.0
14363,0,0.0,4800.0
14364,667,0.0,408.24
14365,0,0.0,9000.0
14366,60,14627.3,1372.7
14367,60,27787.25,662.75
14368,0,0.0,16500.0
14369,60,7660.79,4339.21
14370,0,0.0,8000.0
14371,60,7660.98,4339.02
14372,60,9884.97,2115.03
14373,0,0.0,24000.0
14374,0,0.0,27300.0
14375,60,2089.62,12310.38
14376,0,0.0,8000.0
14377,60,7172.2,17827.8
14378,60,1298.7,4701.3
14379,60,2272.63,752.37
14380,0,0.0,7000.0
14381,394,0.0,3947.82
14382,912,0.0,17937.99
14383,29,9896.3,5103.7
14384,29,3795.67,16204.33
14385,29,16848.61,1151.39
14386,0,0.0,14400.0
14387,0,0.0,23000.0
14388,0,0.0,8400.0
14389,60,1011.26,6988.74
14390,60,6825.86,1174.14
14391,0,0.0,3250.0
14392,29,871.37,11128.63
14393,60,4917.53,5082.47
14394,0,0.0,28000.0
14395,60,5327.84,17347.16
14396,29,929.69,9070.31
14397,0,0.0,15600.0
14398,29,662.99,337.01
14399,0,0.0,11999.99
14400,0,0.0,15000.0
14401,0,0.0,12000.0
14402,90,3255.94,12744.06
14403,698,0.0,3015.2
14404,60,4543.82,6656.18
14405,0,0.0,10800.0
14406,60,19933.25,10066.75
14407,0,0.0,22000.0
14408,60,2770.6,18429.4
14409,0,0.0,7375.0
14410,241,0.0,2612.05
14411,60,13659.42,4340.58
14412,1794,0.0,7229.64
14413,0,0.0,17625.0
14414,60,3021.05,1178.95
14415,60,6458.69,28541.31
14416,29,723.97,3776.03
14417,60,11906.24,28093.76
14418,0,0.0,12000.0
14419,29,1245.25,254.75
14420,29,9234.27,765.73
14421,29,429.62,6570.38
14422,60,9331.63,10668.37
14423,851,0.0,2551.33
14424,0,0.0,9600.0
14425,0,0.0,21000.0
14426,0,0.0,16000.0
14427,0,0.0,11100.0
14428,29,286.55,11713.45
14429,29,3537.11,4862.89
14430,29,1371.15,13628.85
14431,60,3715.38,1284.62
14432,0,0.0,3000.0
14433,0,0.0,14000.0
14434,0,0.0,26275.0
14435,60,18592.74,1407.26
14436,0,0.0,5000.0
14437,0,0.0,12000.0
14438,0,0.0,28000.0
14439,60,25817.83,9182.17
14440,0,0.0,4000.0
14441,60,4869.47,5130.53
14442,29,15388.15,2611.85
14443,29,7815.11,4184.89
14444,0,0.0,8400.0
14445,60,39475.62,524.38
14446,0,0.0,28000.0
14447,60,7952.2,7047.8
14448,0,0.0,10000.0
14449,60,4747.75,252.25
14450,0,0.0,15000.0
14451,29,9015.85,8984.15
14452,0,0.0,20000.0
14453,0,0.0,16000.0
14454,60,13896.77,4503.23
14455,0,0.0,5000.0
14456,29,6278.95,9721.05
14457,60,4886.71,113.29
14458,60,10657.89,2342.11
14459,0,0.0,8000.0
14460,0,0.0,30000.0
14461,60,27015.74,7984.26
14462,29,6253.98,1246.02
14463,0,0.0,6400.0
14464,60,5217.93,6457.07
14465,486,0.0,3869.47
14466,0,0.0,11000.0
14467,60,6475.37,10024.63
14468,60,588.98,17411.02
14469,29,12787.3,212.7
14470,29,12721.62,8278.38
14471,302,0.0,2798.72
14472,60,8684.21,8315.79
14473,60,21334.67,8665.33
14474,0,0.0,32475.0
14475,516,0.0,2502.77
14476,0,0.0,16000.0
14477,0,0.0,15000.0
14478,0,0.0,12000.0
14479,0,0.0,12000.0
14480,60,8026.75,1973.25
14481,29,23503.55,496.45
14482,0,0.0,30000.0
14483,60,13861.74,1138.26
14484,29,12040.43,7959.57
14485,0,0.0,18000.0
14486,941,0.0,6577.12
14487,0,0.0,40000.0
14488,728,0.0,3264.46
14489,29,21061.73,13938.27
14490,60,34587.27,2812.73
14491,0,0.0,8000.0
14492,60,12131.7,3118.3
14493,0,0.0,12000.0
14494,29,6091.11,3508.89
14495,60,14177.43,822.57
14496,0,0.0,16750.0
14497,29,10266.05,5733.95
14498,0,0.0,1500.0
14499,0,0.0,25000.0
14500,60,5937.74,6062.26
14501,60,5937.98,4062.02
14502,60,31500.82,2099.18
14503,60,8000.0,0.0
14504,60,4474.22,3525.78
14505,0,0.0,32200.0
14506,1094,0.0,3041.28
14507,60,2718.14,481.86
14508,0,0.0,6000.0
14509,0,0.0,15000.0
14510,60,23673.84,1326.16
14511,60,7698.32,2301.68
14512,0,0.0,24000.0
14513,29,943.4,306.6
14514,0,0.0,10000.0
14515,29,28176.53,6823.47
14516,60,3498.46,8501.54
14517,29,4554.82,445.18
14518,0,0.0,5000.0
14519,0,0.0,4200.0
14520,333,0.0,11660.47
14521,29,11306.32,693.68
14522,60,6164.24,17835.76
14523,60,1902.92,3097.08
14524,0,0.0,27850.0
14525,60,5912.16,22087.84
14526,60,4524.33,1475.67
14527,0,0.0,10000.0
14528,0,0.0,6000.0
14529,29,1862.15,1162.85
14530,637,0.0,842.99
14531,0,0.0,16000.0
14532,182,0.0,2269.07
14533,210,0.0,579.0
14534,0,0.0,35000.0
14535,60,6641.93,2358.07
14536,0,0.0,25000.0
14537,60,8869.37,1130.63
14538,60,11405.59,594.41
14539,0,0.0,2200.0
14540,0,0.0,16000.0
14541,667,0.0,1099.77
14542,0,0.0,7000.0
14543,60,19292.71,4707.29
14544,486,0.0,8048.61
14545,60,4852.23,15547.77
14546,60,9502.73,2497.27
14547,29,26996.88,3803.12
14548,0,0.0,25000.0
14549,60,2107.32,3892.68
14550,0,0.0,16000.0
14551,90,9618.85,5381.15
14552,60,13666.37,3333.63
14553,60,13548.26,6451.74
14554,790,0.0,166.61
14555,0,0.0,20000.0
14556,29,17408.96,2591.04
14557,0,0.0,5000.0
14558,60,6417.81,11582.19
14559,29,4308.44,1691.56
14560,60,17400.0,0.0
14561,60,29358.84,5641.16
14562,0,0.0,6350.0
14563,0,0.0,8000.0
14564,0,0.0,14000.0
14565,60,2487.07,4512.93
14566,0,0.0,13000.0
14567,60,6463.98,536.02
14568,455,0.0,7707.86
14569,575,0.0,1350.51
14570,60,7600.68,399.32
14571,1582,0.0,3384.2
14572,241,0.0,5934.3
14573,0,0.0,12000.0
14574,0,0.0,35000.0
14575,60,15251.1,9748.9
14576,0,0.0,14400.0
14577,0,0.0,24375.0
14578,0,0.0,9000.0
14579,29,14079.3,9920.7
14580,575,0.0,4504.69
14581,60,7592.65,407.35
14582,547,0.0,9440.48
14583,29,16321.79,8678.21
14584,60,1578.77,2521.23
14585,29,18348.0,2652.0
14586,29,10241.26,5758.74
14587,29,9370.18,10629.82
14588,29,7055.46,2944.54
14589,0,0.0,35000.0
14590,60,8656.06,2143.94
14591,60,18482.35,1517.65
14592,455,0.0,2030.36
14593,1033,0.0,1270.04
14594,60,5699.18,4300.82
14595,0,0.0,11200.0
14596,0,0.0,24000.0
14597,0,0.0,8000.0
14598,516,0.0,2601.63
14599,0,0.0,7800.0
14600,29,6003.88,3996.12
14601,0,0.0,3500.0
14602,210,0.0,2819.01
14603,60,13539.16,3460.84
14604,0,0.0,2750.0
14605,0,0.0,21000.0
14606,60,2889.85,710.15
14607,637,0.0,0.0
14608,29,15870.52,5729.48
14609,0,0.0,11200.0
14610,0,0.0,9000.0
14611,60,23222.23,11777.77
14612,0,0.0,17000.0
14613,790,0.0,398.84
14614,0,0.0,5000.0
14615,241,0.0,9150.75
14616,60,3859.33,1140.67
14617,60,21720.98,3779.02
14618,60,9060.62,939.38
14619,0,0.0,6000.0
14620,363,0.0,7737.55
14621,0,0.0,5825.0
14622,60,1534.42,9165.58
14623,60,9269.49,9580.51
14624,29,12025.79,574.21
14625,0,0.0,15000.0
14626,29,23594.33,6405.67
14627,60,7665.23,6334.77
14628,60,8125.22,8674.78
14629,60,1683.3,116.7
14630,60,3641.18,16358.82
14631,29,1091.9,33908.1
14632,0,0.0,24000.0
14633,60,1786.92,18213.08
14634,60,8771.56,15928.44
14635,0,0.0,25000.0
14636,0,0.0,20000.0
14637,0,0.0,35000.0
14638,0,0.0,30000.0
14639,60,6000.0,0.0
14640,0,0.0,14000.0
14641,0,0.0,28000.0
14642,29,8141.54,6608.46
14643,60,11382.81,12617.19
14644,60,717.87,782.13
14645,60,546.26,2453.74
14646,1551,0.0,3708.51
14647,60,5082.23,917.77
14648,0,0.0,21000.0
14649,60,5434.35,565.65
14650,29,24762.54,7237.46
14651,29,5173.61,3826.39
14652,0,0.0,6400.0
14653,0,0.0,15000.0
14654,29,19300.54,5699.46
14655,60,16555.95,11444.05
14656,0,0.0,9550.0
14657,60,10985.47,13814.53
14658,0,0.0,14000.0
14659,0,0.0,11000.0
14660,333,0.0,10377.85
14661,60,4130.65,869.35
14662,0,0.0,13200.0
14663,0,0.0,6000.0
14664,0,0.0,13000.0
14665,0,0.0,15000.0
14666,60,2475.69,2024.31
14667,60,8009.31,11390.69
14668,0,0.0,15000.0
14669,29,1543.11,8456.89
14670,0,0.0,37750.0
14671,29,10188.92,1011.08
14672,29,15275.19,1724.81
14673,60,20111.07,888.93
14674,210,0.0,9846.53
14675,29,3089.33,2910.67
14676,0,0.0,35000.0
14677,60,8000.0,0.0
14678,0,0.0,17000.0
14679,29,14087.87,912.13
14680,0,0.0,6000.0
14681,0,0.0,16000.0
14682,29,36853.19,3146.81
14683,0,0.0,15000.0
14684,0,0.0,28000.0
